지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),일조(hr),적설(cm),전운량(10분위),지면상태(지면상태코드),지면온도(°C)
238,금산,2022-10-18 22:00,4.2,,.4,0,79,1003.3,,,0,,9.3
238,금산,2022-10-18 23:00,2.7,,.7,290,88,1003.4,,,0,,8.7
238,금산,2022-10-19 00:00,1.5,,0,0,92,1003.5,,,0,,8.2
238,금산,2022-10-19 01:00,1.5,,.4,0,93,1003.7,,,0,,7.8
238,금산,2022-10-19 02:00,.7,,.4,0,95,1003.9,,,0,,7.4
238,금산,2022-10-19 03:00,.5,,.3,0,95,1004.1,,,0,,7.1
238,금산,2022-10-19 04:00,.2,,.1,0,96,1004.2,,,0,,6.7
238,금산,2022-10-19 05:00,-.2,,.6,270,96,1004.6,,,0,,6.4
238,금산,2022-10-19 06:00,-.3,,.1,0,96,1004.9,,,0,,6.1
238,금산,2022-10-19 07:00,-.2,,.1,0,97,1005.1,,,0,,6.1
238,금산,2022-10-19 08:00,.5,,.3,0,99,1005.8,,,4,,7.7
238,금산,2022-10-19 09:00,3.5,,.2,0,94,1006.5,,,0,,9.2
238,금산,2022-10-19 10:00,7.4,,.4,0,73,1006.5,,,0,,12.1
238,금산,2022-10-19 11:00,11.5,,1,360,42,1006.2,,,0,,16.5
238,금산,2022-10-19 12:00,13.3,,1.5,70,38,1005.9,,,0,,19.9
238,금산,2022-10-19 13:00,14.3,,1.9,320,35,1005.1,,,0,,21.7
238,금산,2022-10-19 14:00,15.1,,1.9,360,32,1004.6,,,0,,22.5
238,금산,2022-10-19 15:00,15.7,,2.1,340,34,1004.4,,,0,,21.8
238,금산,2022-10-19 16:00,15.4,,1.6,340,35,1004.4,,,0,,19.6
238,금산,2022-10-19 17:00,14.3,,.7,290,39,1004.7,,,0,,16.9
238,금산,2022-10-19 18:00,10.2,,1,290,62,1005,,,0,,14.3
238,금산,2022-10-19 19:00,8,,1.1,270,71,1005.8,,,0,,12.5
238,금산,2022-10-19 20:00,6.5,,.9,270,78,1006.3,,,0,,11.2
238,금산,2022-10-19 21:00,5.4,,.7,270,84,1006.6,,,0,,10.1
238,금산,2022-10-19 22:00,4.1,,.1,0,89,1006.7,,,0,,9.3
238,금산,2022-10-19 23:00,3.6,,.2,0,91,1007,,,0,,8.7
238,금산,2022-10-20 00:00,2.5,,.3,0,95,1007.2,,,0,,8.2
238,금산,2022-10-20 01:00,2.1,,.4,0,95,1007.4,,,0,,7.7
238,금산,2022-10-20 02:00,1.8,,.5,270,96,1007.9,,,0,,7.3
238,금산,2022-10-20 03:00,.9,,.5,290,95,1008.1,,,0,,6.9
238,금산,2022-10-20 04:00,.5,,.3,0,98,1008,,,0,,6.6
238,금산,2022-10-20 05:00,.3,,.8,320,99,1008.4,,,0,,7.1
238,금산,2022-10-20 06:00,1,,.5,270,100,1008.9,,,8,,7.8
238,금산,2022-10-20 07:00,1.2,,.9,290,100,1008.9,,,8,,8.1
238,금산,2022-10-20 08:00,2.3,,.1,0,100,1009.3,,,5,,9.1
238,금산,2022-10-20 09:00,3.2,,.1,0,100,1009.5,,,5,,10.7
238,금산,2022-10-20 10:00,7.3,,.4,0,86,1009,,,0,,13.1
238,금산,2022-10-20 11:00,12.9,,.5,200,58,1008.5,,,0,,17.4
238,금산,2022-10-20 12:00,15.3,,1.2,250,42,1007.7,,,0,,21
238,금산,2022-10-20 13:00,17.3,,1.2,290,34,1006.8,,,0,,23.2
238,금산,2022-10-20 14:00,18.6,,2,290,34,1005.8,,,0,,24.1
238,금산,2022-10-20 15:00,19.3,,1.1,270,30,1005.2,,,0,,23.4
238,금산,2022-10-20 16:00,19.2,,1.1,320,30,1005,,,0,,20.8
238,금산,2022-10-20 17:00,16.8,,1,270,41,1005.3,,,0,,17.9
238,금산,2022-10-20 18:00,11.9,,1.2,270,62,1005.2,,,0,,15.2
238,금산,2022-10-20 19:00,9.9,,.7,270,70,1005.7,,,0,,13.2
238,금산,2022-10-20 20:00,8.6,,.3,0,75,1006.2,,,7,,12.1
238,금산,2022-10-20 21:00,8.2,,.5,270,79,1006.3,,,9,,12
238,금산,2022-10-20 22:00,7.8,,1,320,83,1006.3,,,9,,11.6
238,금산,2022-10-20 23:00,7,,.2,0,88,1006.2,,,7,,10.8
238,금산,2022-10-21 00:00,6.3,,.4,0,90,1006,,,8,,10.3
238,금산,2022-10-21 01:00,5.8,,.4,0,92,1005.9,,,3,,9.9
238,금산,2022-10-21 02:00,5.4,,.2,0,94,1006.1,,,6,,9.5
238,금산,2022-10-21 03:00,5,,.5,270,95,1005.9,,,5,,9.2
238,금산,2022-10-21 04:00,4.1,,.2,0,96,1005.8,,,8,,8.8
238,금산,2022-10-21 05:00,3.6,,0,0,97,1005.8,,,9,,8.2
238,금산,2022-10-21 06:00,3.5,,.2,0,98,1005.9,,,8,,8.1
238,금산,2022-10-21 07:00,3.2,,.2,0,97,1005.7,0,,9,,7.7
238,금산,2022-10-21 08:00,4.6,,.3,0,95,1006.1,1,,4,,8.2
238,금산,2022-10-21 09:00,8.1,,.5,160,82,1006.1,.7,,9,,10.5
238,금산,2022-10-21 10:00,12.4,,.7,110,64,1005.6,.9,,7,,14
238,금산,2022-10-21 11:00,15.3,,.6,200,57,1005,.6,,9,,18
238,금산,2022-10-21 12:00,15.4,,.8,340,59,1004.4,0,,9,,17
238,금산,2022-10-21 13:00,16,,.6,340,59,1003.7,0,,10,,17
238,금산,2022-10-21 14:00,16.7,,1.6,360,56,1003.1,.1,,10,,18.3
238,금산,2022-10-21 15:00,17.2,,.8,340,50,1002.8,0,,10,,18
238,금산,2022-10-21 16:00,17.3,,1,270,44,1002.7,0,,9,,17.6
238,금산,2022-10-21 17:00,16.5,,.8,320,52,1002.8,0,,10,,16.6
238,금산,2022-10-21 18:00,14.4,,.4,0,69,1002.5,0,,10,,15.2
238,금산,2022-10-21 19:00,13.1,,.2,0,77,1002.7,,,10,,14.3
238,금산,2022-10-21 20:00,11.9,,0,0,82,1002.9,,,10,,13.7
238,금산,2022-10-21 21:00,11.6,,.5,290,85,1002.7,,,10,,13.4
238,금산,2022-10-21 22:00,11.3,,.2,0,87,1002.8,,,10,,13
238,금산,2022-10-21 23:00,10.5,,.1,0,91,1002.9,,,9,,12.7
238,금산,2022-10-22 00:00,10.2,,.1,0,92,1002.5,,,9,,12.5
238,금산,2022-10-22 01:00,9.8,,.9,270,95,1002.6,,,9,,12
238,금산,2022-10-22 02:00,10,,.1,0,93,1002.5,,,8,,11.8
238,금산,2022-10-22 03:00,9.4,,0,0,97,1002.4,,,8,,11.4
238,금산,2022-10-22 04:00,9,,.2,0,97,1002.1,,,10,,11.6
238,금산,2022-10-22 05:00,9.3,,.1,0,97,1002.2,,,5,,11.4
238,금산,2022-10-22 06:00,8.1,,.1,0,98,1002.2,,,10,,10.5
238,금산,2022-10-22 07:00,7.6,,.5,270,100,1001.9,0,,8,,10
238,금산,2022-10-22 08:00,9.2,,0,0,96,1002.1,.4,,8,,11.1
238,금산,2022-10-22 09:00,12.2,,.2,0,86,1002.7,.6,,5,,11.8
238,금산,2022-10-22 10:00,15.7,,.8,70,71,1002.1,1,,6,,15.1
238,금산,2022-10-22 11:00,17.8,,1.8,340,55,1001.4,.9,,6,,18.9
238,금산,2022-10-22 12:00,19.3,,2.5,360,43,1000.6,1,,2,,22
238,금산,2022-10-22 13:00,20.4,,2.2,340,37,999.5,1,,0,,24.1
238,금산,2022-10-22 14:00,21,,1.8,340,39,998.7,1,,0,,24.8
238,금산,2022-10-22 15:00,20.4,,1.9,320,41,998.5,1,,0,,23.9
238,금산,2022-10-22 16:00,20.1,,2,340,43,998.6,1,,0,,21.6
238,금산,2022-10-22 17:00,18.5,,1,320,49,998.4,1,,0,,18.9
238,금산,2022-10-22 18:00,14.4,,.9,270,68,998.4,.3,,1,,16.5
238,금산,2022-10-22 19:00,13,,.4,0,76,998.9,,,0,,14.9
238,금산,2022-10-22 20:00,11.4,,.5,290,84,999.6,,,0,,13.7
238,금산,2022-10-22 21:00,10.7,,0,0,88,999.7,,,5,,12.8
238,금산,2022-10-22 22:00,11.4,,.2,0,86,999.9,,,7,,13.2
238,금산,2022-10-22 23:00,10.9,,.5,90,87,999.7,,,1,,12.3
238,금산,2022-10-23 00:00,9,,.1,0,96,999.3,,,4,,11.6
238,금산,2022-10-23 01:00,8.8,,.2,0,97,999.1,,,6,,11.2
238,금산,2022-10-23 02:00,9.5,,.1,0,94,999,,,7,,11.6
238,금산,2022-10-23 03:00,9.5,,.7,90,95,998.6,,,10,,11.9
238,금산,2022-10-23 04:00,9.5,,.2,0,95,998,,,9,,12.3
238,금산,2022-10-23 05:00,8.9,,.2,0,97,997.8,,,9,,11.5
238,금산,2022-10-23 06:00,8.5,,.3,0,98,998.2,,,8,,11.2
238,금산,2022-10-23 07:00,8.4,,.2,0,98,998.4,0,,7,,11.4
238,금산,2022-10-23 08:00,9.4,,0,0,95,998.6,0,,3,,11.8
238,금산,2022-10-23 09:00,11.1,,.4,0,90,999.2,.2,,3,,13.4
238,금산,2022-10-23 10:00,14.5,,.8,320,76,998.9,.7,,1,,15.7
238,금산,2022-10-23 11:00,16.5,,1.8,340,58,998.5,.9,,2,,19.2
238,금산,2022-10-23 12:00,17.4,,1.9,360,50,998.1,.8,,8,,22
238,금산,2022-10-23 13:00,17.3,,1.9,340,56,997.3,.6,,6,,22.1
238,금산,2022-10-23 14:00,18.4,,2.3,270,45,996.6,1,,7,,24.4
238,금산,2022-10-23 15:00,17.1,,1.9,340,53,996.4,.6,,3,,21.5
238,금산,2022-10-23 16:00,16.8,,1.6,340,49,996.5,.7,,0,,19.7
238,금산,2022-10-23 17:00,16.2,,1.4,340,49,996.6,.9,,0,,17.7
238,금산,2022-10-23 18:00,13.9,,1.7,290,56,996.9,.3,,0,,15.4
238,금산,2022-10-23 19:00,12,,1.3,290,61,997.9,,,0,,13.7
238,금산,2022-10-23 20:00,10.2,,.2,0,69,998.7,,,0,,12.3
238,금산,2022-10-23 21:00,7.6,,0,0,80,999.1,,,0,,11.1
238,금산,2022-10-23 22:00,6.6,,0,0,84,999.6,,,0,,10.1
238,금산,2022-10-23 23:00,5.5,,.5,290,87,999.9,,,0,,9.3
238,금산,2022-10-24 00:00,4.8,,.4,0,88,999.8,,,0,,8.8
238,금산,2022-10-24 01:00,4,,.6,290,93,999.5,,,0,,8.3
238,금산,2022-10-24 02:00,3.5,,0,0,95,999.5,,,0,,7.9
238,금산,2022-10-24 03:00,2.9,,.3,0,96,999.5,,,0,,7.6
238,금산,2022-10-24 04:00,2.7,,.2,0,96,999.5,,,6,,7.4
238,금산,2022-10-24 05:00,2.4,,0,0,96,999.3,,,5,,7.5
238,금산,2022-10-24 06:00,2.9,,0,0,96,999.2,,,8,,7.8
238,금산,2022-10-24 07:00,3.4,,0,0,95,999.4,.6,,7,,8.1
238,금산,2022-10-24 08:00,5,,.1,0,90,1000,.8,,2,,8.2
238,금산,2022-10-24 09:00,8.3,,.4,0,77,1000.5,1,,2,,9.7
238,금산,2022-10-24 10:00,11.7,,2.4,320,60,1000.3,.9,,4,,12.9
238,금산,2022-10-24 11:00,12.9,,3.1,270,50,1000.1,.9,,6,,17.3
238,금산,2022-10-24 12:00,13.1,,2.7,320,46,999.9,.6,,6,,18.3
238,금산,2022-10-24 13:00,14.4,,2.5,290,42,999.4,.9,,6,,21.4
238,금산,2022-10-24 14:00,14.1,,2.4,290,38,999.1,.8,,2,,20.6
238,금산,2022-10-24 15:00,14.4,,2,340,33,999,.9,,0,,20.7
238,금산,2022-10-24 16:00,14,,1.8,320,32,999.3,1,,0,,18.4
238,금산,2022-10-24 17:00,12.2,,1.8,340,32,999.7,1,,0,,15.3
238,금산,2022-10-24 18:00,9.5,,1.1,290,42,1000.3,.3,,0,,12.9
238,금산,2022-10-24 19:00,8.4,,.8,290,49,1001.2,,,0,,11.3
238,금산,2022-10-24 20:00,6.8,,1,290,56,1001.8,,,0,,10.1
238,금산,2022-10-24 21:00,5.4,,.1,0,67,1002.5,,,0,,9.2
238,금산,2022-10-24 22:00,3.7,,.7,290,76,1002.9,,,0,,8.5
238,금산,2022-10-24 23:00,3.1,,.4,0,81,1003.6,,,0,,7.8
238,금산,2022-10-25 00:00,2.7,,.4,0,83,1003.8,,,0,,7.3
238,금산,2022-10-25 01:00,1.7,,.1,0,89,1004.2,,,0,,6.9
238,금산,2022-10-25 02:00,.9,,.7,270,92,1004.7,,,0,,6.5
238,금산,2022-10-25 03:00,.5,,.5,290,92,1005.1,,,0,,6.1
238,금산,2022-10-25 04:00,.2,,.1,0,94,1005.4,,,0,,5.7
238,금산,2022-10-25 05:00,-.6,,.6,290,95,1005.8,,,0,,5.4
238,금산,2022-10-25 06:00,-.8,,.1,0,96,1006.5,,,0,,5
238,금산,2022-10-25 07:00,-1,,.1,0,96,1007,,,0,,4.8
238,금산,2022-10-25 08:00,.6,,1.1,290,90,1008,,,0,,5.4
238,금산,2022-10-25 09:00,4,,.7,180,77,1008.6,,,0,,6.6
238,금산,2022-10-25 10:00,7.7,,.6,110,60,1008.5,,,0,,10.4
238,금산,2022-10-25 11:00,10.9,,.9,180,51,1008,,,0,,15.3
238,금산,2022-10-25 12:00,13.3,,1.1,140,44,1007.2,,,0,,19.1
238,금산,2022-10-25 13:00,15,,2.1,110,41,1006.4,,,0,,21.4
238,금산,2022-10-25 14:00,15.8,,3.1,90,37,1005.8,,,0,,22
238,금산,2022-10-25 15:00,16.2,,2.2,110,36,1005.5,,,0,,21.1
238,금산,2022-10-25 16:00,15.8,,1.9,70,37,1005.6,,,0,,18.6
238,금산,2022-10-25 17:00,14.2,,2.2,90,43,1006,,,0,,16
238,금산,2022-10-25 18:00,13,,1.2,90,48,1006,,,0,,13.7
238,금산,2022-10-25 19:00,8.5,,.9,270,70,1006.8,,,0,,11.9
238,금산,2022-10-25 20:00,7.5,,.9,250,75,1007.2,,,0,,10.6
238,금산,2022-10-25 21:00,5.9,,.4,0,81,1007.6,,,0,,9.7
238,금산,2022-10-25 22:00,5.1,,.6,270,86,1007.9,,,0,,8.9
238,금산,2022-10-25 23:00,3.9,,.5,340,92,1008.3,,,0,,8.2
238,금산,2022-10-26 00:00,3.3,,.3,0,93,1008.3,,,0,,7.6
238,금산,2022-10-26 01:00,2.6,,.2,0,94,1008.4,,,0,,7.2
238,금산,2022-10-26 02:00,2,,0,0,96,1008.6,,,0,,6.8
238,금산,2022-10-26 03:00,1.5,,0,0,96,1008.5,,,0,,6.4
238,금산,2022-10-26 04:00,1.3,,.2,0,97,1008.5,,,0,,6
238,금산,2022-10-26 05:00,.9,,.5,270,96,1008.6,,,0,,5.8
238,금산,2022-10-26 06:00,.5,,.1,0,97,1008.7,,,0,,5.5
238,금산,2022-10-26 07:00,.2,,.3,0,97,1008.6,,,9,,5.3
238,금산,2022-10-26 08:00,1,,.1,0,98,1008.9,,,0,,6.1
238,금산,2022-10-26 09:00,4.7,,.2,0,91,1009.1,,,0,,7.7
238,금산,2022-10-26 10:00,9,,.5,140,69,1008.7,,,0,,11.1
238,금산,2022-10-26 11:00,13.3,,.9,140,52,1007.8,,,0,,16.1
238,금산,2022-10-26 12:00,16.3,,.6,70,41,1007.1,,,0,,19.7
238,금산,2022-10-26 13:00,17.2,,1.2,290,38,1006.1,,,6,,21.5
238,금산,2022-10-26 14:00,17.2,,1,360,39,1005.4,,,6,,21.6
238,금산,2022-10-26 15:00,17.3,,1.1,20,38,1005,,,8,,20.5
238,금산,2022-10-26 16:00,16.2,,1.2,320,43,1004.8,,,8,,18.3
238,금산,2022-10-26 17:00,15.1,,.3,0,46,1004.9,,,8,,16.4
238,금산,2022-10-26 18:00,12.4,,.9,270,63,1004.8,,,9,,14.5
238,금산,2022-10-26 19:00,10.8,,.8,290,68,1005.1,,,8,,13
238,금산,2022-10-26 20:00,9.5,,.5,270,75,1005.5,,,6,,12
238,금산,2022-10-26 21:00,8.9,,0,0,78,1005.2,,,7,,11.3
238,금산,2022-10-26 22:00,8.3,,.3,0,82,1005.6,,,8,,11.1
238,금산,2022-10-26 23:00,7.6,,.1,0,84,1005.8,,,8,,10.6
238,금산,2022-10-27 00:00,7.3,,.5,270,87,1005.5,,,8,,10.3
238,금산,2022-10-27 01:00,7,,.2,0,89,1005.4,,,6,,10.1
238,금산,2022-10-27 02:00,7,,0,0,89,1005.4,,,8,,9.7
238,금산,2022-10-27 03:00,5.9,,.2,0,93,1005.1,,,9,,9.4
238,금산,2022-10-27 04:00,5.5,,0,0,94,1004.8,,,8,,9
238,금산,2022-10-27 05:00,5.4,,.1,0,96,1005,,,9,,9
238,금산,2022-10-27 06:00,4.7,,.1,0,97,1005.3,,,5,,8.1
238,금산,2022-10-27 07:00,3.7,,.4,0,97,1005.5,0,,0,,7.5
238,금산,2022-10-27 08:00,5.7,,0,0,92,1005.8,.9,,1,,7.9
238,금산,2022-10-27 09:00,8,,.2,0,82,1006,1,,1,,9.2
238,금산,2022-10-27 10:00,11.3,,.1,0,69,1006.2,1,,0,,12.3
238,금산,2022-10-27 11:00,15.3,,.5,20,51,1005.5,1,,0,,16.6
238,금산,2022-10-27 12:00,16.8,,.8,180,42,1004.7,1,,0,,19.9
238,금산,2022-10-27 13:00,17.9,,1.1,180,38,1003.9,1,,0,,22.2
238,금산,2022-10-27 14:00,19.6,,1.8,340,36,1003.3,1,,0,,22.7
238,금산,2022-10-27 15:00,19.3,,2.5,360,38,1003.1,1,,0,,21.7
238,금산,2022-10-27 16:00,18.7,,1.5,290,41,1003.2,1,,0,,19.6
238,금산,2022-10-27 17:00,17.3,,1,340,44,1003.3,1,,0,,17.3
238,금산,2022-10-27 18:00,13.1,,1,290,63,1003.6,.2,,0,,14.9
238,금산,2022-10-27 19:00,11.4,,.7,270,70,1004.3,,,0,,13.2
238,금산,2022-10-27 20:00,9.8,,.6,270,78,1004.7,,,0,,11.9
238,금산,2022-10-27 21:00,8.6,,0,0,83,1005,,,0,,10.9
238,금산,2022-10-27 22:00,7.4,,0,0,88,1005.4,,,0,,10.1
238,금산,2022-10-27 23:00,6.3,,.2,0,92,1005.6,,,0,,9.5
238,금산,2022-10-28 00:00,5.9,,0,0,94,1005.5,,,0,,8.9
238,금산,2022-10-28 01:00,5.5,,.8,290,96,1005.5,,,0,,8.5
238,금산,2022-10-28 02:00,4.9,,0,0,97,1005.2,,,0,,8.1
238,금산,2022-10-28 03:00,4.2,,.1,0,97,1005.4,,,0,,7.7
238,금산,2022-10-28 04:00,3.5,,0,0,98,1005.1,,,5,,7.4
238,금산,2022-10-28 05:00,3.4,,0,0,98,1005.1,,,9,,7.1
238,금산,2022-10-28 06:00,2.6,,.1,0,98,1005.6,,,10,,7
238,금산,2022-10-28 07:00,3.1,,.7,320,100,1005.9,.7,,10,,7.8
238,금산,2022-10-28 08:00,3.8,,.3,0,100,1006.4,.2,,10,,9
238,금산,2022-10-28 09:00,5.1,,.2,0,100,1006.6,0,,10,,10.7
238,금산,2022-10-28 10:00,8.1,,.4,0,93,1006.5,.5,,9,,13
238,금산,2022-10-28 11:00,11.3,,.2,0,72,1006.1,1,,0,,16.4
238,금산,2022-10-28 12:00,15,,.6,160,62,1005.3,1,,0,,20
238,금산,2022-10-28 13:00,18.5,,1,50,42,1004.4,1,,0,,22.3
238,금산,2022-10-28 14:00,19.4,,.9,250,36,1003.6,1,,0,,23.1
238,금산,2022-10-28 15:00,20.1,,1,290,32,1003.3,1,,0,,22
238,금산,2022-10-28 16:00,19.4,,1.2,290,36,1003.3,1,,0,,19.8
238,금산,2022-10-28 17:00,17.9,,.7,290,50,1003.1,1,,0,,17.6
238,금산,2022-10-28 18:00,13.9,,1,270,68,1003.3,.2,,0,,15.2
238,금산,2022-10-28 19:00,,,.2,0,,1003.9,,,0,,13.4
238,금산,2022-10-28 20:00,,,.7,270,,1004.3,,,0,,12.2
238,금산,2022-10-28 21:00,,,.7,270,,1004.9,,,0,,11.4
238,금산,2022-10-28 22:00,,,.2,0,,1005.7,,,0,,10.6
238,금산,2022-10-28 23:00,,,0,0,,1006.1,,,0,,10
238,금산,2022-10-29 00:00,,,0,0,,1006,,,0,,9.4
238,금산,2022-10-29 01:00,,,.1,0,,1005.8,,,0,,9
238,금산,2022-10-29 02:00,,,.1,0,,1006,,,0,,8.6
238,금산,2022-10-29 03:00,,,0,0,,1006.1,,,0,,8.2
238,금산,2022-10-29 04:00,,,0,0,,1006,,,0,,7.9
238,금산,2022-10-29 05:00,,,.1,0,,1006.1,,,6,,7.6
238,금산,2022-10-29 06:00,,,.2,0,,1006.2,,,9,,7.4
238,금산,2022-10-29 07:00,,,.4,0,,1006.5,,,10,,7.4
238,금산,2022-10-29 08:00,,,.3,0,,1006.8,,,5,,8.5
238,금산,2022-10-29 09:00,,,.2,0,,1007.2,,,1,,9.8
238,금산,2022-10-29 10:00,,,.2,0,,1007.1,,,0,,12.6
238,금산,2022-10-29 11:00,,,1.2,110,,1006.5,,,2,,16.8
238,금산,2022-10-29 12:00,,,.9,110,,1005.7,,,1,,20.2
238,금산,2022-10-29 13:00,,,.7,340,,1004.8,,,5,,22.2
238,금산,2022-10-29 14:00,18.9,,1.1,160,42,1004.1,,,6,,22.7
238,금산,2022-10-29 15:00,19.1,,.8,320,37,1003.7,,,7,,21.2
238,금산,2022-10-29 16:00,18.6,,.3,0,39,1003.5,,,5,,19.3
238,금산,2022-10-29 17:00,16.3,,1,270,51,1003.6,,,5,,17.1
238,금산,2022-10-29 18:00,13.4,,.6,270,64,1003.7,,,7,,15
238,금산,2022-10-29 19:00,11.4,,.6,270,73,1004.2,,,6,,13.5
238,금산,2022-10-29 20:00,10.8,,.6,270,79,1004.6,,,5,,12.5
238,금산,2022-10-29 21:00,9.9,,.1,0,83,1004.4,,,7,,11.7
238,금산,2022-10-29 22:00,9.2,,.7,290,88,1004.8,,,7,,11.2
238,금산,2022-10-29 23:00,7.9,,.2,0,93,1005.1,,,1,,10.3
238,금산,2022-10-30 00:00,6.8,,0,0,95,1005.2,,,0,,9.6
238,금산,2022-10-30 01:00,6.5,,.1,0,96,1005.2,,,6,,9.1
238,금산,2022-10-30 02:00,5.8,,.1,0,96,1005.3,,,0,,8.7
238,금산,2022-10-30 03:00,5.2,,0,0,98,1005.2,,,0,,8.2
238,금산,2022-10-30 04:00,4.7,,0,0,98,1005.2,,,0,,7.9
238,금산,2022-10-30 05:00,4.5,,.2,0,98,1005.4,,,0,,7.6
238,금산,2022-10-30 06:00,3.6,,.1,0,99,1005.4,,,0,,7.4
238,금산,2022-10-30 07:00,3.1,,.5,290,100,1005.7,0,,1,,7.3
238,금산,2022-10-30 08:00,4.5,,0,0,100,1006.3,0,,4,,8.5
238,금산,2022-10-30 09:00,6.8,,.1,0,100,1006.3,.3,,0,,10.2
238,금산,2022-10-30 10:00,10.9,,.2,0,81,1005.8,1,,0,,12.6
238,금산,2022-10-30 11:00,14.7,,1.2,160,67,1005.2,1,,0,,16.9
238,금산,2022-10-30 12:00,17.3,,1,90,55,1004.4,1,,1,,20.2
238,금산,2022-10-30 13:00,18.8,,1.8,50,44,1003.6,1,,3,,22.9
238,금산,2022-10-30 14:00,18.8,,2.1,20,40,1002.9,.9,,3,,23.3
238,금산,2022-10-30 15:00,19.3,,1,160,40,1002.8,.7,,5,,22
238,금산,2022-10-30 16:00,19.5,,1.5,50,40,1002.8,1,,2,,19.8
238,금산,2022-10-30 17:00,17.8,,1.3,70,45,1003,1,,0,,17.4
238,금산,2022-10-30 18:00,14.5,,.8,270,59,1003.3,.2,,0,,15.1
238,금산,2022-10-30 19:00,11.9,,.5,250,71,1003.8,,,5,,13.4
238,금산,2022-10-30 20:00,10.5,,.9,270,77,1004.1,,,4,,12.3
238,금산,2022-10-30 21:00,9.3,,.4,0,83,1004.3,,,6,,11.4
238,금산,2022-10-30 22:00,8.9,,0,0,84,1004.7,,,0,,10.7
238,금산,2022-10-30 23:00,9.2,,.2,0,85,1005,,,7,,10.8
238,금산,2022-10-31 00:00,8.9,,0,0,88,1004.9,,,7,,10.4
238,금산,2022-10-31 01:00,8.6,,.2,0,92,1004.8,,,3,,9.9
238,금산,2022-10-31 02:00,7.4,,0,0,94,1004.9,,,4,,9.2
238,금산,2022-10-31 03:00,6.4,,.1,0,96,1004.9,,,7,,8.8
238,금산,2022-10-31 04:00,6.2,,0,0,98,1004.8,,,8,,8.5
238,금산,2022-10-31 05:00,6.1,,0,0,98,1004.6,,,8,,8.5
238,금산,2022-10-31 06:00,5.4,,.1,0,98,1004.9,,,8,,8.2
238,금산,2022-10-31 07:00,5.4,,0,0,99,1005,0,,7,,8
238,금산,2022-10-31 08:00,7,,0,0,93,1005.2,.2,,9,,9.6
238,금산,2022-10-31 09:00,8.6,,0,0,89,1005.2,.3,,7,,10.4
238,금산,2022-10-31 10:00,11.9,,.5,110,76,1004.9,1,,5,,12.4
238,금산,2022-10-31 11:00,15.1,,1.4,140,62,1004.5,1,,3,,16.7
238,금산,2022-10-31 12:00,16.4,,1.2,160,55,1003.7,1,,6,,20.1
238,금산,2022-10-31 13:00,18,,1.1,270,48,1002.7,1,,5,,22.2
238,금산,2022-10-31 14:00,19.2,,1.4,70,45,1001.9,1,,1,,23.5
238,금산,2022-10-31 15:00,18.5,,1.2,110,44,1001.6,1,,0,,22.3
238,금산,2022-10-31 16:00,18.9,,1.5,70,43,1001.6,.9,,3,,19.9
238,금산,2022-10-31 17:00,17.3,,1.7,20,48,1001.7,1,,0,,17.4
238,금산,2022-10-31 18:00,13.6,,1.1,270,66,1001.9,.2,,2,,15.1
238,금산,2022-10-31 19:00,11.6,,.7,270,74,1002.3,,,3,,13.4
238,금산,2022-10-31 20:00,9.9,,.4,0,80,1002.3,,,0,,12.2
238,금산,2022-10-31 21:00,8.9,,.3,0,85,1002.2,,,0,,11.2
238,금산,2022-10-31 22:00,8,,.3,0,88,1002.4,,,0,,10.4
238,금산,2022-10-31 23:00,7,,0,0,92,1002.9,,,6,,9.8
238,금산,2022-11-01 00:00,6.6,,.1,0,95,1002.8,,,2,,9.3
238,금산,2022-11-01 01:00,6,,.5,270,95,1002.7,,,0,,8.9
238,금산,2022-11-01 02:00,5.5,,.8,320,97,1002.7,,,0,,8.5
238,금산,2022-11-01 03:00,5.5,,0,0,97,1002.4,,,1,,8.1
238,금산,2022-11-01 04:00,4.4,,.5,320,98,1002,,,0,,7.9
238,금산,2022-11-01 05:00,4.3,,.2,0,98,1002.2,,,1,,7.6
238,금산,2022-11-01 06:00,4.3,,.3,0,98,1002.5,,,0,,7.7
238,금산,2022-11-01 07:00,5,,.2,0,95,1002.5,0,,1,,8.4
238,금산,2022-11-01 08:00,5.8,,0,0,95,1002.8,0,,8,,9.3
238,금산,2022-11-01 09:00,7.6,,.1,0,89,1003,.3,,6,,10.1
238,금산,2022-11-01 10:00,10.4,,.2,0,82,1002.7,.7,,5,,13.1
238,금산,2022-11-01 11:00,14.5,,.3,0,68,1002.2,1,,2,,16.8
238,금산,2022-11-01 12:00,16.7,,.9,270,59,1001.5,1,,2,,19.6
238,금산,2022-11-01 13:00,17,,1,270,57,1000.2,.9,,4,,21.9
238,금산,2022-11-01 14:00,18,,1.6,340,55,999.9,.4,,2,,20
238,금산,2022-11-01 15:00,18,,2,360,55,999.9,.8,,2,,20.1
238,금산,2022-11-01 16:00,17.7,,1.7,320,56,999.7,.9,,5,,19.2
238,금산,2022-11-01 17:00,16,,.6,270,64,999.8,.5,,1,,16.8
238,금산,2022-11-01 18:00,13.5,,.8,270,77,1000,0,,2,,14.8
238,금산,2022-11-01 19:00,11.8,,1.1,290,84,1000.5,,,4,,13.3
238,금산,2022-11-01 20:00,11.2,,.9,270,85,1000.9,,,0,,12.4
